movie_block,review_block,seconds,prompt_tokens,completion_tokens,matches
23,85,0.794,2449,22,0
23,86,0.768,2586,21,0
23,87,0.776,1902,29,0
23,88,0.749,1767,29,0
23,89,0.682,1654,17,0
23,90,0.746,1994,29,0
23,91,0.749,2297,22,0
23,92,0.772,2405,21,0
23,93,0.754,2410,22,0
23,94,0.798,2767,21,0
23,95,0.794,2454,26,0
23,96,0.714,2078,21,0
23,97,0.788,2561,21,0
23,98,0.694,1754,22,0
23,99,0.694,2139,20,0
23,100,0.724,2215,29,0
23,101,0.789,2178,29,0
23,102,0.763,2312,22,0
23,103,0.755,2052,20,0
23,104,0.683,2241,20,0
23,105,0.762,2298,21,0
23,106,0.807,2252,34,0
23,107,0.695,2367,20,0
23,108,0.786,2477,21,0
23,109,0.762,2191,20,0
23,110,0.739,2336,20,0
23,111,0.788,2034,29,0
23,112,0.764,2203,20,0
23,113,0.811,2252,29,0
23,114,0.687,2122,20,0
23,115,0.742,2139,29,0
23,116,0.752,1997,29,0
23,117,0.739,2448,21,0
23,118,0.647,2114,20,0
23,119,0.745,2232,34,0
23,120,0.741,1967,29,0
23,121,0.767,2377,21,0
23,122,0.780,2530,21,0
23,123,0.745,2009,20,0
23,124,0.775,2314,29,0
23,125,0.734,2590,22,0
23,126,0.777,2118,37,0
23,127,0.780,2717,21,0
23,128,0.744,2142,22,0
23,129,0.792,2253,29,0
23,130,0.788,2447,21,0
23,131,0.771,2253,21,0
23,132,0.778,2381,20,0
23,133,0.788,2492,20,0
23,134,0.778,1802,29,0
23,135,0.700,2507,20,0
23,136,0.756,2170,20,0
23,137,0.761,2004,29,0
23,138,0.750,2268,20,0
23,139,0.744,2232,20,0
23,140,0.745,2261,20,0
23,141,0.763,2337,20,0
23,142,0.720,1970,19,0
23,143,0.775,2347,20,0
23,144,0.738,2483,22,0
23,145,0.744,2762,21,0
23,146,0.671,2236,20,0
23,147,0.760,2274,21,0
23,148,0.753,2339,22,0
23,149,0.779,2405,22,0
23,150,0.744,2154,20,0
23,151,0.808,2229,36,0
23,152,0.766,2170,20,0
23,153,0.770,2239,20,0
23,154,0.734,2125,20,0
23,155,0.749,2072,20,0
23,156,0.758,2350,20,0
23,157,0.747,2039,20,0
23,158,0.710,2093,20,0
23,159,0.776,2717,21,0
23,160,0.682,1939,17,0
23,161,0.754,1867,29,0
23,162,0.737,2090,26,0
23,163,0.773,2481,21,0
23,164,0.790,2433,21,0
23,165,0.711,2221,20,0
23,166,0.716,1802,17,0
23,167,0.707,2141,20,0
23,168,0.751,2337,26,0
23,169,0.763,2287,20,0
23,170,0.724,2437,21,0
23,171,0.761,2058,20,0
23,172,0.741,2039,20,0
23,173,0.761,2522,22,0
23,174,0.704,1713,17,0
23,175,0.745,2198,20,0
23,176,0.735,2143,20,0
23,177,0.664,2042,20,0
23,178,0.746,1969,29,0
23,179,0.808,2312,37,0
23,180,0.756,2172,20,0
23,181,0.737,2297,20,0
23,182,0.776,2494,20,0
23,183,0.652,1722,29,0
23,184,0.796,2107,34,0
23,185,0.701,2048,20,0
23,186,0.709,2301,20,0
23,187,0.686,1676,17,0
23,188,0.803,2223,35,0
23,189,0.739,2136,20,0
23,190,0.768,2393,21,0
23,191,0.761,2074,20,0
23,192,0.764,2306,20,0
23,193,0.739,2528,22,0
23,194,0.790,2070,29,0
23,195,0.751,2064,20,0
23,196,0.784,2143,31,0
23,197,0.725,2433,21,0
23,198,0.765,2281,20,0
23,199,0.749,1665,29,0
23,200,0.757,2457,21,0
23,201,0.710,1693,17,0
23,202,0.729,2319,22,0
23,203,0.777,2076,29,0
23,204,0.704,1894,29,0
23,205,0.767,2342,20,0
23,206,0.744,2468,20,0
23,207,0.797,2474,20,0
23,208,0.790,2549,21,0
23,209,0.691,1946,20,0
23,210,0.704,2068,20,0
23,211,0.744,2305,20,0
23,212,0.791,2584,22,0
23,213,0.790,2543,20,0
23,214,0.790,2312,22,0
23,215,0.800,2392,27,0
23,216,0.693,2576,20,0
23,217,0.841,2571,35,0
23,218,0.745,2153,20,0
23,219,0.702,2260,20,0
23,220,0.772,2297,20,0
23,221,0.728,2141,20,0
23,222,0.702,1973,20,0
23,223,0.777,2062,30,0
23,224,0.806,2521,21,0
23,225,0.662,1650,17,0
23,226,0.757,2510,20,0
23,227,0.709,2188,20,0
23,228,0.673,2401,20,0
23,229,0.743,2060,20,0
23,230,0.775,2348,27,0
23,231,0.729,1963,20,0
23,232,0.693,2024,22,0
23,233,0.789,2613,21,0
23,234,0.726,2013,29,0
23,235,0.812,2266,37,0
23,236,0.764,2171,20,0
23,237,0.706,2439,22,0
23,238,0.778,2610,20,0
23,239,0.715,1810,17,0
23,240,0.748,2182,20,0
23,241,0.736,2054,20,0
23,242,0.789,2161,37,0
23,243,0.761,2198,20,0
23,244,0.786,2098,37,0
23,245,0.785,2443,20,0
23,246,0.771,2339,21,0
23,247,0.728,1954,20,0
23,248,0.773,2249,26,0
23,249,0.736,2332,20,0
23,250,0.809,2388,37,0
24,1,0.745,2093,20,0
24,2,0.728,2040,20,0
24,3,0.686,2114,20,0
24,4,0.789,2294,29,0
24,5,0.769,2366,20,0
24,6,0.811,2381,22,0
24,7,0.702,1554,20,0
24,8,0.735,2553,20,0
24,9,0.699,1646,17,0
24,10,0.739,2346,21,0
24,11,0.782,2386,20,0
24,12,0.723,2213,20,0
24,13,0.666,1923,20,0
24,14,0.755,2265,21,0
24,15,0.725,2365,20,0
24,16,0.802,2290,20,0
24,17,0.767,2393,21,0
24,18,0.711,1951,20,0
24,19,0.794,2099,35,0
24,20,0.702,2357,36,0
24,21,0.755,2058,22,0
24,22,0.728,2331,22,0
24,23,0.753,2185,20,0
24,24,0.748,2550,21,0
24,25,0.768,2022,20,0
24,26,0.744,2132,20,0
24,27,0.701,2069,20,0
24,28,0.781,2571,21,0
24,29,0.591,1963,20,0
24,30,0.791,2802,21,0
24,31,0.726,2135,17,0
24,32,0.750,2343,20,0
24,33,0.731,1949,20,0
24,34,0.769,2374,20,0
24,35,0.796,2801,21,0
24,36,0.772,2339,22,0
24,37,0.775,2289,20,0
24,38,0.749,2321,20,0
24,39,0.787,2519,20,0
24,40,0.675,1827,22,0
24,41,0.765,2412,20,0
24,42,0.783,2279,20,0
24,43,0.831,2494,41,0
24,44,0.737,2283,20,0
24,45,0.744,2196,21,0
24,46,0.760,2338,20,0
24,47,0.703,2608,20,0
24,48,0.778,2365,22,0
24,49,0.733,1982,20,0
24,50,0.746,2199,18,0
24,51,0.715,2251,22,0
24,52,0.775,2177,22,0
24,53,0.722,2078,29,0
24,54,0.732,2021,16,0
24,55,0.684,2167,20,0
24,56,0.760,2271,20,0
24,57,0.734,2434,10,0
24,58,0.693,2154,20,0
24,59,0.712,2320,20,0
24,60,0.648,1665,17,0
24,61,0.727,2059,20,0
24,62,0.820,2628,38,0
24,63,0.745,1774,25,0
24,64,0.756,2272,22,0
24,65,0.727,2168,29,0
24,66,0.760,2271,20,0
24,67,0.758,2238,20,0
24,68,0.686,2017,20,0
24,69,0.747,2081,20,0
24,70,0.738,2207,21,0
24,71,0.700,1843,17,0
24,72,0.710,2282,20,0
24,73,0.798,2796,26,0
24,74,0.801,1945,38,0
24,75,0.766,2331,21,0
24,76,0.728,2280,21,0
24,77,0.747,2370,22,0
24,78,0.768,2555,22,0
24,79,0.678,1913,20,0
24,80,0.767,1982,29,0
24,81,0.736,2346,20,0
24,82,0.835,2255,36,0
24,83,0.704,2045,20,0
24,84,0.698,2180,20,0
24,85,0.744,2454,22,0
24,86,0.793,2591,21,0
24,87,0.720,1907,29,0
24,88,0.745,1772,29,0
24,89,0.631,1659,17,0
24,90,0.748,1999,29,0
24,91,0.758,2302,27,0
24,92,0.783,2410,21,0
24,93,0.732,2415,21,0
24,94,0.804,2772,21,0
24,95,0.775,2459,21,0
24,96,0.713,2083,20,0
24,97,0.791,2566,21,0
24,98,0.708,1759,22,0
24,99,0.704,2144,20,0
24,100,0.724,2220,21,0
24,101,0.714,2183,29,0
24,102,0.776,2317,22,0
24,103,0.764,2057,20,0
24,104,0.757,2246,20,0
24,105,0.740,2303,21,0
24,106,0.796,2257,34,0
24,107,0.775,2372,20,0
24,108,0.753,2482,21,0
24,109,0.770,2196,20,0
24,110,0.761,2341,20,0
24,111,0.762,2039,29,0
24,112,0.764,2208,20,0
24,113,0.695,2257,36,0
24,114,0.706,2127,20,0
24,115,0.763,2144,29,0
24,116,0.686,2002,21,0
24,117,0.777,2453,21,0
24,118,0.758,2119,20,0
24,119,0.728,2237,17,0
24,120,0.739,1972,29,0
24,121,0.768,2382,20,0
24,122,0.740,2535,21,0
24,123,0.755,2014,20,0
24,124,0.772,2319,22,0
24,125,0.742,2595,21,0
24,126,0.764,2123,20,0
24,127,0.785,2722,21,0
24,128,0.744,2147,17,0
24,129,0.751,2258,20,0
24,130,0.762,2452,21,0
24,131,0.751,2258,21,0
24,132,0.736,2386,20,0
24,133,0.789,2497,20,0
24,134,0.706,1807,17,0
24,135,0.749,2512,20,0
24,136,0.707,2175,20,0
24,137,0.765,2009,29,0
24,138,0.786,2273,29,0
24,139,0.757,2237,20,0
24,140,0.732,2266,20,0
24,141,0.791,2342,20,0
24,142,0.674,1975,20,0
24,143,0.761,2352,20,0
24,144,0.784,2488,21,0
24,145,0.803,2767,21,0
24,146,0.757,2241,20,0
24,147,0.773,2279,21,0
24,148,0.770,2344,21,0
24,149,0.728,2410,22,0
24,150,0.711,2159,20,0
24,151,0.758,2234,20,0
24,152,0.734,2175,20,0
24,153,0.716,2244,20,0
24,154,0.750,2130,20,0
24,155,0.753,2077,20,0
24,156,0.748,2355,17,0
24,157,0.808,2044,34,0
24,158,0.738,2098,20,0
24,159,0.706,2722,21,0
24,160,0.771,1944,29,0
24,161,0.726,1872,29,0
24,162,0.708,2095,20,0
24,163,0.770,2486,21,0
24,164,0.805,2438,26,0
24,165,0.658,2226,20,0
24,166,0.701,1807,17,0
24,167,0.754,2146,25,0
24,168,0.764,2342,20,0
24,169,0.733,2292,20,0
24,170,0.788,2442,21,0
24,171,0.734,2063,20,0
24,172,0.713,2044,20,0
24,173,0.792,2527,22,0
24,174,0.749,1718,29,0
24,175,0.752,2203,20,0
24,176,0.732,2148,18,0
24,177,0.718,2047,29,0
24,178,0.727,1974,20,0
24,179,0.776,2317,37,0
24,180,0.749,2177,22,0
24,181,0.772,2302,20,0
24,182,0.792,2499,26,0
24,183,0.750,1727,29,0
24,184,0.743,2112,34,0
24,185,0.654,2053,20,0
24,186,0.707,2306,17,0
24,187,0.704,1681,17,0
24,188,0.764,2228,33,0
24,189,0.741,2141,21,0
24,190,0.728,2398,21,0
24,191,0.766,2079,20,0
24,192,0.768,2311,22,0
24,193,0.791,2533,29,0
24,194,0.771,2075,29,0
24,195,0.699,2069,20,0
24,196,0.735,2148,20,0
24,197,0.685,2438,21,0
24,198,0.754,2286,21,0
24,199,0.764,1670,37,0
24,200,0.769,2462,21,0
24,201,0.695,1698,17,0
24,202,0.726,2324,22,0
24,203,0.682,2081,20,0
24,204,0.768,1899,29,0
24,205,0.751,2347,20,0
24,206,0.783,2473,20,0
24,207,0.785,2479,21,0
24,208,0.775,2554,22,0
24,209,0.689,1951,21,0
24,210,0.734,2073,20,0
24,211,0.747,2310,29,0
24,212,0.799,2589,28,0
24,213,0.797,2548,20,0
24,214,0.777,2317,22,0
24,215,0.736,2397,19,0
24,216,0.772,2581,20,0
24,217,0.759,2576,19,0
24,218,0.755,2158,20,0
24,219,0.725,2265,20,0
24,220,0.737,2302,25,0
24,221,0.693,2146,17,0
24,222,0.726,1978,20,0
24,223,0.690,2067,22,0
24,224,0.778,2526,20,0
24,225,0.704,1655,17,0
24,226,0.771,2515,20,0
24,227,0.750,2193,20,0
24,228,0.783,2406,20,0
24,229,0.745,2065,20,0
24,230,0.745,2353,37,0
24,231,0.735,1968,20,0
24,232,0.646,2029,20,0
24,233,0.761,2618,17,0
24,234,0.751,2018,20,0
24,235,0.720,2271,20,0
24,236,0.745,2176,20,0
24,237,0.705,2444,16,0
24,238,0.743,2615,20,0
24,239,0.686,1815,17,0
24,240,0.741,2187,20,0
24,241,0.742,2059,20,0
24,242,0.717,2166,18,0
24,243,0.743,2203,20,0
24,244,0.817,2103,37,0
24,245,0.726,2448,20,0
24,246,0.706,2344,21,0
24,247,0.770,1959,29,0
24,248,0.762,2254,21,0
24,249,0.747,2337,20,0
24,250,0.839,2393,37,0
25,1,0.721,2084,22,0
25,2,0.764,2031,29,0
25,3,0.754,2105,20,0
25,4,0.767,2285,20,0
25,5,0.780,2357,20,0
25,6,0.756,2372,22,0
25,7,0.691,1545,22,0
25,8,0.771,2544,22,0
25,9,0.704,1637,17,0
25,10,0.764,2337,21,0
25,11,0.751,2377,20,0
25,12,0.768,2204,20,0
25,13,0.724,1914,20,0
25,14,0.753,2256,20,0
25,15,0.710,2356,20,0
25,16,0.777,2281,20,0
25,17,0.772,2384,17,0
25,18,0.722,1942,29,0
25,19,0.790,2090,35,0
25,20,0.766,2348,27,0
25,21,0.694,2049,20,0
25,22,0.769,2322,20,0
25,23,0.753,2176,26,0
25,24,0.772,2541,21,0
25,25,0.710,2013,20,0
25,26,0.755,2123,20,0
25,27,0.738,2060,20,0
25,28,0.779,2562,21,0
25,29,0.742,1954,20,0
25,30,0.792,2793,21,0
25,31,0.760,2126,20,0
25,32,0.720,2334,20,0
25,33,0.751,1940,29,0
25,34,0.764,2365,20,0
25,35,0.807,2792,21,0
25,36,0.779,2330,22,0
25,37,0.765,2280,20,0
25,38,0.781,2312,22,0
25,39,0.761,2510,16,0
25,40,0.717,1818,29,0
25,41,0.723,2403,20,0
25,42,0.721,2270,21,0
25,43,0.755,2485,21,0
25,44,0.777,2274,20,0
25,45,0.733,2187,21,0
25,46,0.790,2329,22,0
25,47,0.760,2599,21,0
25,48,0.743,2356,22,0
25,49,0.730,1973,20,0
25,50,0.789,2190,29,0
25,51,0.738,2242,20,0
25,52,0.777,2168,26,0
25,53,0.666,2069,16,0
25,54,0.680,2012,16,0
25,55,0.783,2158,31,0
25,56,0.658,2262,20,0
25,57,0.730,2425,21,0
25,58,0.718,2145,20,0
25,59,0.716,2311,20,0
25,60,0.634,1656,17,0
25,61,0.734,2050,20,0
25,62,0.727,2619,21,0
25,63,0.749,1765,25,0
25,64,0.671,2263,18,0
25,65,0.694,2159,17,0
25,66,0.773,2262,22,0
25,67,0.765,2229,20,0
25,68,0.637,2008,20,0
25,69,0.752,2072,20,0
25,70,0.736,2198,20,0
25,71,0.707,1834,17,0
25,72,0.750,2273,20,0
25,73,0.777,2787,19,0
25,74,0.740,1936,29,0
25,75,0.764,2322,20,0
25,76,0.738,2271,17,0
25,77,0.686,2361,20,0
25,78,0.762,2546,22,0
25,79,0.683,1904,29,0
25,80,0.762,1973,20,0
25,81,0.771,2337,29,0
25,82,0.718,2246,26,0
25,83,0.741,2036,20,0
25,84,0.709,2171,20,0
25,85,0.772,2445,21,0
25,86,0.744,2582,21,0
25,87,0.782,1898,29,0
25,88,0.728,1763,29,0
25,89,0.604,1650,17,0
25,90,0.682,1990,29,0
25,91,0.702,2293,27,0
25,92,0.745,2401,22,0
25,93,0.740,2406,20,0
25,94,0.809,2763,21,0
25,95,0.732,2450,20,0
25,96,0.764,2074,20,0
25,97,0.797,2557,21,0
25,98,0.720,1750,20,0
25,99,0.736,2135,20,0
25,100,0.704,2211,20,0
25,101,0.781,2174,29,0
25,102,0.755,2308,20,0
25,103,0.748,2048,20,0
25,104,0.765,2237,20,0
25,105,0.777,2294,21,0
25,106,0.665,2248,20,0
25,107,0.769,2363,20,0
25,108,0.784,2473,22,0
25,109,0.751,2187,20,0
25,110,0.743,2332,21,0
25,111,0.760,2030,29,0
25,112,0.718,2199,20,0
25,113,0.786,2248,29,0
25,114,0.761,2118,20,0
25,115,0.787,2135,29,0
25,116,0.655,1993,20,0
25,117,0.720,2444,21,0
25,118,0.650,2110,20,0
25,119,0.752,2228,20,0
25,120,0.704,1963,29,0
25,121,0.758,2373,20,0
25,122,0.778,2526,20,0
25,123,0.748,2005,20,0
25,124,0.801,2310,29,0
25,125,0.791,2586,21,0
25,126,0.757,2114,20,0
25,127,0.804,2713,21,0
25,128,0.712,2138,20,0
25,129,0.751,2249,17,0
25,130,0.746,2443,26,0
25,131,0.761,2249,18,0
25,132,0.764,2377,20,0
25,133,0.780,2488,22,0
25,134,0.761,1798,29,0
25,135,0.773,2503,20,0
25,136,0.755,2166,20,0
25,137,0.765,2000,29,0
25,138,0.739,2264,17,0
25,139,0.691,2228,20,0
25,140,0.761,2257,20,0
25,141,0.724,2333,20,0
25,142,0.716,1966,17,0
25,143,0.747,2343,21,0
25,144,0.797,2479,22,0
25,145,0.812,2758,21,0
25,146,0.785,2232,20,0
25,147,0.758,2270,17,0
25,148,0.809,2335,29,0
25,149,0.789,2401,22,0
25,150,0.754,2150,20,0
25,151,0.759,2225,20,0
25,152,0.685,2166,20,0
25,153,0.747,2235,20,0
25,154,0.743,2121,21,0
25,155,0.745,2068,20,0
25,156,0.781,2346,20,0
25,157,0.702,2035,20,0
25,158,0.747,2089,29,0
25,159,0.773,2713,21,0
25,160,0.741,1935,20,0
25,161,0.729,1863,20,0
25,162,0.726,2086,20,0
25,163,0.741,2477,21,0
25,164,0.729,2429,21,0
25,165,0.771,2217,20,0
25,166,0.714,1798,17,0
25,167,0.750,2137,20,0
25,168,0.745,2333,29,0
25,169,0.720,2283,20,0
25,170,0.740,2433,18,0
25,171,0.753,2054,20,0
25,172,0.696,2035,20,0
25,173,0.789,2518,22,0
25,174,0.759,1709,29,0
25,175,0.725,2194,20,0
25,176,0.773,2139,20,0
25,177,0.722,2038,20,0
25,178,0.680,1965,20,0
25,179,0.814,2308,37,0
25,180,0.675,2168,26,0
25,181,0.769,2293,20,0
25,182,0.798,2490,21,0
25,183,0.729,1718,29,0
25,184,0.748,2103,34,0
25,185,0.727,2044,20,0
25,186,0.759,2297,21,0
25,187,0.707,1672,17,0
25,188,0.792,2219,33,0
25,189,0.700,2132,20,0
25,190,0.718,2389,22,0
25,191,0.755,2070,20,0
25,192,0.717,2302,20,0
25,193,0.836,2524,33,0
25,194,0.715,2066,20,0
25,195,0.722,2060,20,0
25,196,0.699,2139,20,0
25,197,0.730,2429,21,0
25,198,0.726,2277,20,0
25,199,0.692,1661,25,0
25,200,0.774,2453,21,0
25,201,0.694,1689,17,0
25,202,0.769,2315,22,0
25,203,0.695,2072,29,0
25,204,0.749,1890,29,0
25,205,0.760,2338,20,0
25,206,0.774,2464,20,0
25,207,0.766,2470,21,0
25,208,0.770,2545,17,0
25,209,0.746,1942,20,0
25,210,0.711,2064,20,0
25,211,0.749,2301,20,0
25,212,0.788,2580,22,0
25,213,0.796,2539,20,0
25,214,0.791,2308,22,0
25,215,0.726,2388,20,0
25,216,0.802,2572,20,0
25,217,0.762,2567,10,0
25,218,0.674,2149,20,0
25,219,0.672,2256,17,0
25,220,0.745,2293,20,0
25,221,0.694,2137,20,0
25,222,0.707,1969,20,0
25,223,0.703,2058,22,0
25,224,0.746,2517,21,0
25,225,0.721,1646,17,0
25,226,0.749,2506,20,0
25,227,0.717,2184,20,0
25,228,0.765,2397,20,0
25,229,0.757,2056,20,0
25,230,0.767,2344,27,0
25,231,0.738,1959,20,0
25,232,0.724,2020,20,0
25,233,0.761,2609,21,0
25,234,0.741,2009,20,0
25,235,0.722,2262,20,0
25,236,0.743,2167,20,0
25,237,0.698,2435,21,0
25,238,0.768,2606,22,0
25,239,0.717,1806,17,0
25,240,0.778,2178,29,0
25,241,0.746,2050,20,0
25,242,0.736,2157,19,0
25,243,0.762,2194,20,0
25,244,0.759,2094,37,0
25,245,0.777,2439,22,0
25,246,0.764,2335,21,0
25,247,0.725,1950,29,0
25,248,0.662,2245,18,0
25,249,0.776,2328,20,0
25,250,0.800,2384,31,0
